L4_SRC_PORT,L4_DST_PORT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,FLOW_DURATION_MILLISECONDS,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,attack_index,dst_subnet_index,src_subnet_index
53920,80,0,0,0,0,0,0,2866,590,7,5,0,2866.0,590.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
42684,1366,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
60080,80,0,0,0,0,0,0,505,323,6,4,0,505.0,323.0,237,52,52,237,29200,28960,3.0,0.0,0.0
80,47494,0,0,0,0,0,0,52,52,1,1,0,52.0,52.0,52,52,52,52,229,229,0.0,0.0,0.0
64499,1334,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
59425,2126,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
35608,53,0,0,57641,28,0,0,68,68,1,1,0,68.0,68.0,68,68,68,68,0,0,2.0,0.0,0.0
58273,80,0,0,0,0,0,0,112,60,2,1,0,112.0,60.0,60,52,52,60,29200,28960,3.0,0.0,0.0
47906,443,0,0,0,0,0,0,112,112,2,2,4294920,112.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
64468,37,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
46410,53,0,0,34302,1,1391,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
53821,1875,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
25699,36762,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
35040,80,0,0,0,0,0,0,3132,3789,6,6,0,3132.0,3789.0,1500,40,40,1500,29200,65535,4.0,0.0,0.0
0,0,3328,13,0,0,0,0,1320,0,33,0,4294123,801240.0,0.0,40,40,0,40,0,0,0.0,0.0,0.0
61038,8701,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
443,39346,37120,145,0,0,0,0,5112,958,17,8,4294514,525060.0,52906.0,1406,52,52,1406,28960,29200,0.0,0.0,0.0
50728,11110,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
37497,53,0,0,14881,1,0,0,71,71,1,1,0,71.0,71.0,71,71,71,71,0,0,5.0,0.0,0.0
56360,80,0,0,0,0,0,0,580,666,5,3,0,580.0,666.0,554,52,52,554,29200,28960,4.0,0.0,0.0
32840,80,0,0,0,0,0,0,730,538,6,4,0,730.0,538.0,462,52,52,462,29200,5792,2.0,1.0,0.0
39219,24752,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
40662,64623,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
60466,80,0,0,0,0,0,0,2989,590,7,5,4294951,2989.0,590.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
46896,80,0,0,0,0,0,0,3157,1595,7,4,0,3157.0,1595.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
36044,80,0,0,0,0,0,0,268,240,5,4,4294952,268.0,240.0,60,52,52,60,29200,5792,3.0,0.0,0.0
34149,27715,0,0,0,0,0,0,44,40,1,1,4294951,44.0,40.0,44,40,40,44,1024,0,1.0,0.0,0.0
38654,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
50626,80,0,0,0,0,0,0,542,387,6,4,0,542.0,387.0,274,52,52,274,29200,28960,3.0,0.0,0.0
44282,443,0,0,0,0,0,0,164,112,3,2,4294889,11252.0,6052.0,60,52,52,60,29200,28960,3.0,0.0,0.0
27162,6838,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
57530,50708,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
39278,80,0,0,0,0,0,0,491,387,6,4,0,491.0,387.0,223,52,52,223,29200,28960,3.0,0.0,0.0
41176,80,0,0,0,0,0,0,676,739,6,4,0,676.0,739.0,575,52,52,575,29200,28960,2.0,0.0,0.0
63557,16016,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
58710,80,0,0,0,0,0,0,788,742,6,4,0,788.0,742.0,578,52,52,578,29200,28960,4.0,0.0,0.0
42538,27792,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
55851,1031,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
57209,53,0,0,4911,1,905,0,65,81,1,1,4294966,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
5465,53,0,0,37745,28,20,0,78,134,1,1,0,78.0,134.0,134,78,78,134,0,0,0.0,31.0,0.0
40188,80,0,0,0,0,0,0,623,538,6,4,4294966,623.0,538.0,374,52,52,374,29200,5792,2.0,1.0,0.0
20202,3272,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
47840,53,0,0,30467,1,0,0,118,0,2,0,0,118.0,0.0,59,59,0,59,0,0,0.0,0.0,1.0
443,47869,0,0,0,0,0,0,164,216,3,4,4294623,164.0,216.0,60,52,52,60,28960,29200,0.0,0.0,0.0
42916,53,0,0,51184,28,0,0,68,68,1,1,0,68.0,68.0,68,68,68,68,0,0,2.0,0.0,0.0
46669,7524,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
40112,80,0,0,0,0,0,0,84,44,2,1,0,84.0,44.0,44,40,40,44,1024,64240,4.0,0.0,0.0
10489,53,0,0,8943,12,604800,0,85,144,1,1,0,85.0,144.0,144,85,85,144,0,0,0.0,22.0,0.0
37213,53,0,0,20456,1,2080,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,6.0,0.0,0.0
49394,53,0,0,7625,1,0,0,50,50,1,1,0,50.0,50.0,50,50,50,50,0,0,5.0,0.0,0.0
45637,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
42059,13413,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
37180,80,0,0,0,0,0,0,708,538,6,4,0,708.0,538.0,440,52,52,440,29200,5792,2.0,1.0,0.0
64020,687,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
55000,222,0,0,0,0,0,0,44,40,1,1,4294935,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
40490,6646,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
57484,80,0,0,0,0,0,0,605,334,5,5,0,605.0,334.0,389,52,52,389,29200,26847,2.0,2.0,0.0
18887,60,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
22187,4714,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
54858,5355,0,0,52402,255,0,0,122,0,2,0,0,122.0,0.0,61,61,0,61,0,0,0.0,7.0,0.0
43494,80,0,0,0,0,0,0,112,60,2,1,0,112.0,60.0,60,52,52,60,29200,28960,3.0,0.0,0.0
37872,443,0,0,0,0,0,0,906,4313,7,13,4294951,906.0,4313.0,1406,52,52,1406,29200,28960,3.0,0.0,0.0
443,47392,0,0,0,0,0,0,201,164,3,3,4294749,201.0,164.0,89,52,52,89,28960,29200,0.0,0.0,0.0
34020,58080,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
60199,53,0,0,60466,1,0,0,142,1491,2,21,0,1420.0,8165.0,71,71,71,71,0,0,0.0,0.0,0.0
45630,80,0,0,0,0,0,0,685,940,6,4,4294963,685.0,940.0,776,52,52,776,29200,5792,2.0,1.0,0.0
45141,2105,0,0,0,0,0,0,44,40,1,1,4294935,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
56474,80,0,0,0,0,0,0,544,3760,5,6,4294952,544.0,3760.0,1500,52,52,1500,29200,28960,6.0,0.0,0.0
43870,445,0,0,0,0,0,0,44,40,1,1,4294811,44.0,40.0,44,40,40,44,1024,0,1.0,0.0,0.0
5353,5353,0,0,0,0,0,0,3080,0,22,0,4294764,3080.0,0.0,140,140,0,140,0,0,0.0,7.0,0.0
53,56789,0,0,312,1,0,0,67,0,1,0,0,67.0,0.0,67,67,0,67,0,0,0.0,0.0,0.0
52984,7920,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
58932,1081,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
43016,2041,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
42377,99,0,0,0,0,0,0,44,40,1,1,4294952,44.0,40.0,44,40,40,44,1024,0,1.0,0.0,0.0
53806,53,0,0,60501,1,581,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
37598,443,0,0,0,0,0,0,276,172,5,3,4294529,164112.0,11260.0,60,52,52,60,29200,28960,3.0,0.0,0.0
53694,80,0,0,0,0,0,0,527,387,6,4,0,527.0,387.0,259,52,52,259,29200,28960,3.0,0.0,0.0
35762,80,0,0,0,0,0,0,962,4284,12,12,4294748,962.0,4284.0,1500,40,40,1500,29200,65535,4.0,0.0,0.0
43349,9009,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
42785,443,0,0,0,0,0,0,164,112,3,2,4294951,164.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
49882,443,0,0,0,0,0,0,820,560,15,10,4294576,820.0,560.0,60,52,52,60,29200,28960,6.0,0.0,0.0
42180,1045,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
9238,52426,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
39704,443,0,0,0,0,0,0,164,112,3,2,4294452,11252.0,6052.0,60,52,52,60,29200,28960,3.0,0.0,0.0
45903,13183,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
33439,32,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
41670,53,0,0,40431,28,0,0,68,68,1,1,0,68.0,68.0,68,68,68,68,0,0,2.0,0.0,0.0
7401,52035,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
50228,89,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
55707,53,0,0,57676,1,823,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,6.0,0.0,0.0
40524,53,0,0,18468,12,0,0,72,97,1,1,4294936,72.0,97.0,97,72,72,97,0,0,5.0,0.0,0.0
47895,1111,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
55284,445,0,0,0,0,0,0,84,44,2,1,0,84.0,44.0,44,40,40,44,1024,8192,0.0,0.0,0.0
33900,80,0,0,0,0,0,0,483,3760,5,6,0,483.0,3760.0,1500,52,52,1500,29200,28960,6.0,0.0,0.0
57948,444,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
37765,61532,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
41260,443,0,0,0,0,0,0,112,112,2,2,4294904,112.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
46580,80,0,0,0,0,0,0,1951,590,7,5,4294951,1951.0,590.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
41800,80,0,0,0,0,0,0,3875,642,8,6,0,3875.0,642.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
52931,1065,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
39870,3703,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
57741,1064,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
62319,3828,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
55238,5539,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
48534,80,17920,70,0,0,0,0,9522,4214,15,8,4294234,9522.0,4214.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
58621,1010,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
57437,53,0,0,22346,1,0,0,67,67,1,1,0,67.0,67.0,67,67,67,67,0,0,5.0,0.0,0.0
37233,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
65010,113,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
45040,80,0,0,0,0,0,0,435,3133,5,6,0,435.0,3133.0,1500,52,52,1500,29200,28960,4.0,0.0,0.0
56639,53,0,0,52530,1,4,0,68,100,1,1,0,68.0,100.0,100,68,68,100,0,0,2.0,0.0,0.0
34474,4045,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
64869,1352,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,1.0,0.0,0.0
36111,53,0,0,43552,1,0,0,67,67,1,1,0,67.0,67.0,67,67,67,67,0,0,5.0,0.0,0.0
45202,80,0,0,0,0,0,0,3413,1649,8,4,0,3413.0,1649.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
30930,38991,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
58997,2030,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
57258,5700,0,0,0,0,0,0,527,205,5,2,0,527.0,205.0,347,40,40,347,29200,65535,0.0,0.0,0.0
42275,53,0,0,39252,28,0,0,65,65,1,1,0,65.0,65.0,65,65,65,65,0,0,2.0,0.0,0.0
62140,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
33176,80,0,0,0,0,0,0,216,3812,4,7,0,216.0,3812.0,1500,52,52,1500,29200,28960,6.0,0.0,0.0
6893,12464,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
50684,80,0,0,0,0,0,0,112,60,2,1,0,112.0,60.0,60,52,52,60,29200,28960,3.0,0.0,0.0
49958,53,0,0,41183,1,0,0,50,50,1,1,0,50.0,50.0,50,50,50,50,0,0,0.0,0.0,0.0
58942,80,0,0,0,0,0,0,2308,1311,7,4,4294951,2308.0,1311.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
35954,80,0,0,0,0,0,0,611,538,6,4,0,611.0,538.0,374,52,52,374,29200,5792,2.0,1.0,0.0
49776,32779,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
51298,80,0,0,0,0,0,0,421,731,5,5,0,421.0,731.0,515,52,52,515,29200,28960,4.0,0.0,0.0
53180,443,0,0,0,0,0,0,164,112,3,2,4294896,164.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
57544,1183,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
40708,1145,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
54913,53,0,0,28107,1,3508,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
56945,53,0,0,55681,1,0,0,67,67,1,1,0,67.0,67.0,67,67,67,67,0,0,5.0,0.0,0.0
63467,65331,0,0,0,0,0,0,629,0,2,0,0,629.0,0.0,319,310,0,319,0,0,0.0,0.0,0.0
60256,443,0,0,0,0,0,0,224,172,4,3,4294530,112112.0,60112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
49001,53,0,0,45223,1,44,0,68,100,1,1,0,68.0,100.0,100,68,68,100,0,0,6.0,0.0,0.0
42597,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
59218,617,0,0,0,0,0,0,44,40,1,1,4294951,44.0,40.0,44,40,40,44,1024,0,1.0,0.0,0.0
52012,3,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
16003,15191,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
30533,51902,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
39169,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
41140,10180,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
34203,7920,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
59367,53,0,0,34667,1,270,0,93,177,1,1,0,93.0,177.0,177,93,93,177,0,0,0.0,0.0,0.0
50364,2001,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
59692,80,0,0,0,0,0,0,2439,590,6,5,0,2439.0,590.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
36950,53,0,0,49141,1,60,0,68,236,1,1,0,68.0,236.0,236,68,68,236,0,0,2.0,0.0,0.0
49617,19780,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
61919,1064,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
54223,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
60018,6692,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
24795,7828,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
57682,80,0,0,0,0,0,0,2884,1504,7,4,0,2884.0,1504.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
39373,53,0,0,53683,28,0,0,68,68,1,1,0,68.0,68.0,68,68,68,68,0,0,2.0,0.0,0.0
33334,53,0,0,9740,1,3229,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
43912,44141,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
42199,3006,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
53546,443,0,0,0,0,0,0,276,172,5,3,4294608,276.0,172.0,60,52,52,60,29200,28960,3.0,0.0,0.0
38846,80,32256,126,0,0,0,0,941,3543,16,13,4294489,941.0,3543.0,1500,40,40,1500,29200,65535,4.0,0.0,0.0
16753,33139,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
51634,6566,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
51684,783,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
33128,443,0,0,0,0,0,0,164,60,3,1,4294905,164.0,60.0,60,52,52,60,29200,28960,3.0,0.0,0.0
42160,9535,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
35674,80,0,0,0,0,0,0,618,1494,6,5,0,618.0,1494.0,923,40,40,923,29200,65535,2.0,0.0,0.0
55818,4004,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
443,49620,0,0,0,0,0,0,104,104,2,2,4294654,104.0,104.0,52,52,52,52,227,229,0.0,0.0,0.0
49481,53,0,0,57692,1,3946,0,118,268,2,2,0,118.0,268.0,134,59,59,134,0,0,0.0,0.0,1.0
52610,4343,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
42450,80,0,0,0,0,0,0,552,1818,9,8,0,552.0,1818.0,618,40,40,618,29200,65535,4.0,0.0,0.0
35760,80,0,0,0,0,0,0,615,538,6,4,4294951,615.0,538.0,374,52,52,374,29200,5792,2.0,1.0,0.0
39164,80,0,0,0,0,0,0,2787,172,6,4,0,2787.0,172.0,1500,40,40,1500,29200,65535,4.0,0.0,0.0
56880,80,0,0,0,0,0,0,509,696,6,4,0,509.0,696.0,564,40,40,564,29200,65535,6.0,0.0,0.0
38366,80,0,0,0,0,0,0,7675,3379,10,9,0,7675.0,3379.0,1500,52,52,1500,29200,26847,2.0,2.0,0.0
57628,8010,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
44501,53406,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,0,0,1.0,0.0,0.0
43002,749,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
52371,2006,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
57155,23202,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
59162,80,0,0,0,0,0,0,527,12815,5,12,0,527.0,12815.0,1500,52,52,1500,29200,26847,6.0,5.0,0.0
51822,80,0,0,0,0,0,0,707,1494,6,5,0,707.0,1494.0,923,40,40,923,29200,65535,2.0,0.0,0.0
56580,80,0,0,0,0,0,0,524,639,6,4,0,524.0,639.0,507,40,40,507,29200,65535,4.0,0.0,0.0
50118,32774,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
60858,80,0,0,0,0,0,0,2659,590,7,5,0,2659.0,590.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
57100,80,0,0,0,0,0,0,626,1494,6,5,0,626.0,1494.0,923,40,40,923,29200,65535,2.0,0.0,0.0
65517,2613,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
60676,80,0,0,0,0,0,0,718,538,6,4,0,718.0,538.0,450,52,52,450,29200,5792,2.0,1.0,0.0
49098,587,0,0,0,0,0,0,517,508,8,8,0,517.0,508.0,104,52,52,104,29200,28960,0.0,0.0,0.0
43663,53,0,0,5616,28,0,0,65,65,1,1,0,65.0,65.0,65,65,65,65,0,0,2.0,0.0,0.0
7376,32866,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
50208,443,0,0,0,0,0,0,1006,5172,10,18,4294420,112894.0,605112.0,1406,52,52,1406,29200,28960,3.0,0.0,0.0
41810,53,0,0,14715,28,0,0,65,65,1,1,0,65.0,65.0,65,65,65,65,0,0,2.0,0.0,0.0
59770,21,0,0,0,0,0,0,60,40,1,1,0,60.0,40.0,60,40,40,60,29200,0,4.0,0.0,0.0
57342,80,0,0,0,0,0,0,908,2940,13,11,4294764,908.0,2940.0,1500,40,40,1500,29200,65535,4.0,0.0,0.0
55012,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
37840,443,0,0,0,0,0,0,164,60,3,1,4294904,164.0,60.0,60,52,52,60,29200,28960,3.0,0.0,0.0
40491,1064,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
64498,6025,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
39875,9290,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
51026,5998,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
58840,26473,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
46198,22,0,0,0,0,0,0,168,88,4,2,4293701,8484.0,4444.0,44,40,40,44,1024,29200,0.0,0.0,0.0
34724,80,0,0,0,0,0,0,375,1150,5,4,0,375.0,1150.0,1018,40,40,1018,29200,65535,4.0,0.0,0.0
53571,1828,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,0,0,1.0,0.0,0.0
56484,80,0,0,0,0,0,0,1004,2821,12,11,4294779,481523.0,2142679.0,1500,40,40,1500,29200,65535,4.0,0.0,0.0
45994,80,0,0,0,0,0,0,506,375,6,5,0,506.0,375.0,238,52,52,238,29200,28960,3.0,0.0,0.0
33031,21604,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
23234,50230,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
58116,80,0,0,0,0,0,0,487,323,6,4,0,487.0,323.0,219,52,52,219,29200,28960,3.0,0.0,0.0
51507,1065,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
443,57146,0,0,0,0,0,0,52,52,1,1,4294951,52.0,52.0,52,52,52,52,227,229,0.0,0.0,0.0
52142,5100,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
43442,53,0,0,17607,28,0,0,68,68,1,1,0,68.0,68.0,68,68,68,68,0,0,2.0,0.0,0.0
47651,15804,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
61446,431,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
53794,58296,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
50040,3493,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
36176,443,0,0,0,0,0,0,216,112,4,2,0,216.0,112.0,60,52,52,60,29200,28960,6.0,0.0,0.0
35485,8574,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
